pokemon_id,pokemon_name,move_id,move_name,learn_method,level_learned_at,source_version_group
438,Bonsly,389,Sucker Punch,level-up,28,sword-shield
438,Bonsly,457,Head Smash,level-up,47,legends-arceus
439,Mime Jr.,1,Pound,level-up,1,ultra-sun-ultra-moon
439,Mime Jr.,3,Double Slap,level-up,11,black-2-white-2
439,Mime Jr.,60,Psybeam,level-up,25,diamond-pearl
439,Mime Jr.,93,Confusion,level-up,1,ultra-sun-ultra-moon
439,Mime Jr.,94,Psychic,level-up,34,legends-arceus
439,Mime Jr.,389,Sucker Punch,level-up,40,sword-shield
439,Mime Jr.,428,Zen Headbutt,level-up,18,legends-arceus
439,Mime Jr.,605,Dazzling Gleam,level-up,44,sword-shield
440,Happiny,1,Pound,level-up,1,brilliant-diamond-shining-pearl
440,Happiny,33,Tackle,level-up,1,legends-arceus
440,Happiny,38,Double-Edge,level-up,43,legends-arceus
440,Happiny,343,Covet,level-up,16,sword-shield
440,Happiny,574,Disarming Voice,level-up,12,sword-shield
440,Happiny,577,Draining Kiss,level-up,18,legends-arceus
440,Happiny,584,Fairy Wind,level-up,6,legends-arceus
441,Chatot,16,Gust,level-up,1,legends-arceus
441,Chatot,31,Fury Attack,level-up,17,diamond-pearl
441,Chatot,64,Peck,level-up,1,x-y
441,Chatot,129,Swift,level-up,6,legends-arceus
441,Chatot,253,Uproar,level-up,37,diamond-pearl
441,Chatot,304,Hyper Voice,level-up,1,brilliant-diamond-shining-pearl
441,Chatot,314,Air Cutter,level-up,11,legends-arceus
441,Chatot,403,Air Slash,level-up,25,legends-arceus
441,Chatot,448,Chatter,level-up,1,x-y
441,Chatot,485,Synchronoise,level-up,49,black-white
441,Chatot,496,Round,level-up,29,black-white
441,Chatot,497,Echoed Voice,level-up,37,black-white
441,Chatot,542,Hurricane,level-up,52,legends-arceus
441,Chatot,583,Play Rough,level-up,43,legends-arceus
442,Spiritomb,138,Dream Eater,level-up,19,diamond-pearl
442,Spiritomb,185,Feint Attack,level-up,7,diamond-pearl
442,Spiritomb,228,Pursuit,level-up,1,diamond-pearl
442,Spiritomb,247,Shadow Ball,level-up,43,legends-arceus
442,Spiritomb,326,Extrasensory,level-up,25,legends-arceus
442,Spiritomb,371,Payback,level-up,15,sword-shield
442,Spiritomb,389,Sucker Punch,level-up,31,diamond-pearl
442,Spiritomb,399,Dark Pulse,level-up,34,legends-arceus
442,Spiritomb,425,Shadow Sneak,level-up,1,diamond-pearl
442,Spiritomb,466,Ominous Wind,level-up,25,diamond-pearl
442,Spiritomb,506,Hex,level-up,11,legends-arceus
443,Gible,33,Tackle,level-up,1,sword-shield
443,Gible,36,Take Down,level-up,15,diamond-pearl
443,Gible,38,Double-Edge,level-up,37,legends-arceus
443,Gible,44,Bite,level-up,25,sword-shield
443,Gible,91,Dig,level-up,31,diamond-pearl
443,Gible,163,Slash,level-up,15,legends-arceus
443,Gible,200,Outrage,level-up,47,legends-arceus
443,Gible,225,Dragon Breath,level-up,12,sword-shield
443,Gible,239,Twister,level-up,5,legends-arceus
443,Gible,328,Sand Tomb,level-up,1,scarlet-violet
443,Gible,337,Dragon Claw,level-up,21,legends-arceus
443,Gible,407,Dragon Rush,level-up,37,diamond-pearl
443,Gible,414,Earth Power,level-up,29,legends-arceus
443,Gible,523,Bulldoze,level-up,9,legends-arceus
444,Gabite,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
444,Gabite,36,Take Down,level-up,15,diamond-pearl
444,Gabite,38,Double-Edge,level-up,37,legends-arceus
444,Gabite,44,Bite,level-up,27,sword-shield
444,Gabite,91,Dig,level-up,40,diamond-pearl
444,Gabite,163,Slash,level-up,15,legends-arceus
444,Gabite,200,Outrage,level-up,47,legends-arceus
444,Gabite,225,Dragon Breath,level-up,1,sword-shield
444,Gabite,239,Twister,level-up,5,legends-arceus
444,Gabite,328,Sand Tomb,level-up,1,brilliant-diamond-shining-pearl
444,Gabite,337,Dragon Claw,level-up,21,legends-arceus
444,Gabite,407,Dragon Rush,level-up,49,diamond-pearl
444,Gabite,414,Earth Power,level-up,29,legends-arceus
444,Gabite,523,Bulldoze,level-up,9,legends-arceus
444,Gabite,530,Dual Chop,level-up,0,sun-moon
445,Garchomp,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
445,Garchomp,36,Take Down,level-up,15,diamond-pearl
445,Garchomp,38,Double-Edge,level-up,37,legends-arceus
445,Garchomp,44,Bite,level-up,27,sword-shield
445,Garchomp,91,Dig,level-up,40,diamond-pearl
445,Garchomp,163,Slash,level-up,15,legends-arceus
445,Garchomp,200,Outrage,level-up,47,legends-arceus
445,Garchomp,225,Dragon Breath,level-up,1,sword-shield
445,Garchomp,239,Twister,level-up,5,legends-arceus
445,Garchomp,242,Crunch,level-up,0,sun-moon
445,Garchomp,328,Sand Tomb,level-up,1,brilliant-diamond-shining-pearl
445,Garchomp,337,Dragon Claw,level-up,21,legends-arceus
445,Garchomp,407,Dragon Rush,level-up,55,diamond-pearl
445,Garchomp,414,Earth Power,level-up,29,legends-arceus
445,Garchomp,424,Fire Fang,level-up,1,sun-moon
445,Garchomp,523,Bulldoze,level-up,9,legends-arceus
445,Garchomp,530,Dual Chop,level-up,1,brilliant-diamond-shining-pearl
446,Munchlax,33,Tackle,level-up,1,x-y
446,Munchlax,34,Body Slam,level-up,25,x-y
446,Munchlax,38,Double-Edge,level-up,46,legends-arceus
446,Munchlax,44,Bite,level-up,16,sword-shield
446,Munchlax,122,Lick,level-up,1,x-y
446,Munchlax,205,Rollout,level-up,1,legends-arceus
446,Munchlax,343,Covet,level-up,12,sword-shield
446,Munchlax,387,Last Resort,level-up,1,x-y
446,Munchlax,416,Giga Impact,level-up,57,legends-arceus
446,Munchlax,428,Zen Headbutt,level-up,29,legends-arceus
446,Munchlax,498,Chip Away,level-up,17,x-y
446,Munchlax,523,Bulldoze,level-up,15,legends-arceus
446,Munchlax,667,High Horsepower,level-up,37,legends-arceus
447,Riolu,44,Bite,level-up,9,legends-arceus
447,Riolu,98,Quick Attack,level-up,1,black-2-white-2
447,Riolu,232,Metal Claw,level-up,8,sword-shield
447,Riolu,242,Crunch,level-up,29,legends-arceus
447,Riolu,249,Rock Smash,level-up,1,legends-arceus
447,Riolu,364,Feint,level-up,4,sword-shield
447,Riolu,370,Close Combat,level-up,47,legends-arceus
447,Riolu,395,Force Palm,level-up,11,diamond-pearl
447,Riolu,396,Aura Sphere,level-up,21,legends-arceus
447,Riolu,410,Vacuum Wave,level-up,24,scarlet-violet
447,Riolu,418,Bullet Punch,level-up,5,legends-arceus
448,Lucario,44,Bite,level-up,9,legends-arceus
448,Lucario,98,Quick Attack,level-up,1,sword-shield
448,Lucario,183,Mach Punch,level-up,19,legends-arceus
448,Lucario,198,Bone Rush,level-up,19,diamond-pearl
448,Lucario,232,Metal Claw,level-up,1,sword-shield
448,Lucario,242,Crunch,level-up,29,legends-arceus
448,Lucario,245,Extreme Speed,level-up,1,x-y
448,Lucario,249,Rock Smash,level-up,1,brilliant-diamond-shining-pearl
448,Lucario,309,Meteor Mash,level-up,48,sword-shield
448,Lucario,364,Feint,level-up,1,sword-shield
448,Lucario,370,Close Combat,level-up,1,x-y
448,Lucario,395,Force Palm,level-up,1,sword-shield
448,Lucario,396,Aura Sphere,level-up,0,sun-moon
448,Lucario,399,Dark Pulse,level-up,1,diamond-pearl
448,Lucario,406,Dragon Pulse,level-up,1,x-y
448,Lucario,410,Vacuum Wave,level-up,1,scarlet-violet
448,Lucario,418,Bullet Punch,level-up,5,legends-arceus
448,Lucario,612,Power-Up Punch,level-up,15,x-y
449,Hippopotas,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
449,Hippopotas,36,Take Down,level-up,19,heartgold-soulsilver
449,Hippopotas,38,Double-Edge,level-up,43,legends-arceus
449,Hippopotas,44,Bite,level-up,4,sword-shield
449,Hippopotas,89,Earthquake,level-up,37,diamond-pearl
449,Hippopotas,91,Dig,level-up,16,sword-shield
449,Hippopotas,242,Crunch,level-up,20,sword-shield
449,Hippopotas,328,Sand Tomb,level-up,12,sword-shield
449,Hippopotas,426,Mud Bomb,level-up,18,legends-arceus
449,Hippopotas,667,High Horsepower,level-up,34,legends-arceus
450,Hippowdon,33,Tackle,level-up,1,scarlet-violet
450,Hippowdon,36,Take Down,level-up,19,heartgold-soulsilver
450,Hippowdon,38,Double-Edge,level-up,43,legends-arceus
450,Hippowdon,44,Bite,level-up,1,scarlet-violet
450,Hippowdon,89,Earthquake,level-up,40,diamond-pearl
450,Hippowdon,91,Dig,level-up,16,sword-shield
450,Hippowdon,242,Crunch,level-up,20,sword-shield
450,Hippowdon,328,Sand Tomb,level-up,12,sword-shield
450,Hippowdon,422,Thunder Fang,level-up,1,brilliant-diamond-shining-pearl
450,Hippowdon,423,Ice Fang,level-up,1,scarlet-violet
450,Hippowdon,424,Fire Fang,level-up,1,diamond-pearl
450,Hippowdon,426,Mud Bomb,level-up,18,legends-arceus
450,Hippowdon,667,High Horsepower,level-up,34,legends-arceus
451,Skorupi,40,Poison Sting,level-up,1,diamond-pearl
451,Skorupi,42,Pin Missile,level-up,9,black-2-white-2
451,Skorupi,44,Bite,level-up,1,diamond-pearl
451,Skorupi,228,Pursuit,level-up,16,black-2-white-2
451,Skorupi,242,Crunch,level-up,43,legends-arceus
451,Skorupi,282,Knock Off,level-up,5,black-2-white-2
451,Skorupi,305,Poison Fang,level-up,9,sword-shield
451,Skorupi,400,Night Slash,level-up,36,sword-shield
451,Skorupi,404,X-Scissor,level-up,34,legends-arceus
451,Skorupi,440,Cross Poison,level-up,18,legends-arceus
451,Skorupi,450,Bug Bite,level-up,18,sword-shield
451,Skorupi,474,Venoshock,level-up,11,legends-arceus
451,Skorupi,565,Fell Stinger,level-up,6,sword-shield
452,Drapion,40,Poison Sting,level-up,1,brilliant-diamond-shining-pearl
452,Drapion,42,Pin Missile,level-up,1,diamond-pearl
452,Drapion,44,Bite,level-up,1,diamond-pearl
452,Drapion,228,Pursuit,level-up,16,black-2-white-2
452,Drapion,242,Crunch,level-up,43,legends-arceus
452,Drapion,282,Knock Off,level-up,1,platinum
452,Drapion,305,Poison Fang,level-up,9,sword-shield
452,Drapion,400,Night Slash,level-up,36,sword-shield
452,Drapion,404,X-Scissor,level-up,34,legends-arceus
452,Drapion,422,Thunder Fang,level-up,1,brilliant-diamond-shining-pearl
452,Drapion,423,Ice Fang,level-up,1,brilliant-diamond-shining-pearl
452,Drapion,424,Fire Fang,level-up,1,diamond-pearl
452,Drapion,440,Cross Poison,level-up,18,legends-arceus
452,Drapion,450,Bug Bite,level-up,18,sword-shield
452,Drapion,474,Venoshock,level-up,11,legends-arceus
452,Drapion,565,Fell Stinger,level-up,1,sword-shield
453,Croagunk,40,Poison Sting,level-up,1,brilliant-diamond-shining-pearl
453,Croagunk,185,Feint Attack,level-up,17,diamond-pearl
453,Croagunk,188,Sludge Bomb,level-up,43,diamond-pearl
453,Croagunk,189,Mud-Slap,level-up,1,sword-shield
453,Croagunk,228,Pursuit,level-up,15,diamond-pearl
453,Croagunk,249,Rock Smash,level-up,5,legends-arceus
453,Croagunk,279,Revenge,level-up,16,sword-shield
453,Croagunk,310,Astonish,level-up,1,diamond-pearl
453,Croagunk,370,Close Combat,level-up,47,legends-arceus
453,Croagunk,389,Sucker Punch,level-up,24,sword-shield
453,Croagunk,398,Poison Jab,level-up,29,legends-arceus
453,Croagunk,414,Earth Power,level-up,37,legends-arceus
453,Croagunk,426,Mud Bomb,level-up,9,legends-arceus
453,Croagunk,474,Venoshock,level-up,15,legends-arceus
453,Croagunk,562,Belch,level-up,47,x-y
454,Toxicroak,40,Poison Sting,level-up,1,diamond-pearl
454,Toxicroak,185,Feint Attack,level-up,17,diamond-pearl
454,Toxicroak,188,Sludge Bomb,level-up,48,sword-shield
454,Toxicroak,189,Mud-Slap,level-up,1,diamond-pearl
454,Toxicroak,228,Pursuit,level-up,15,diamond-pearl
454,Toxicroak,249,Rock Smash,level-up,5,legends-arceus
454,Toxicroak,279,Revenge,level-up,16,sword-shield
454,Toxicroak,310,Astonish,level-up,1,scarlet-violet
454,Toxicroak,370,Close Combat,level-up,47,legends-arceus
454,Toxicroak,389,Sucker Punch,level-up,24,sword-shield
454,Toxicroak,398,Poison Jab,level-up,29,legends-arceus
454,Toxicroak,414,Earth Power,level-up,37,legends-arceus
454,Toxicroak,426,Mud Bomb,level-up,9,legends-arceus
454,Toxicroak,474,Venoshock,level-up,15,legends-arceus
454,Toxicroak,562,Belch,level-up,54,sword-shield
455,Carnivine,20,Bind,level-up,1,diamond-pearl
455,Carnivine,22,Vine Whip,level-up,11,diamond-pearl
455,Carnivine,44,Bite,level-up,7,diamond-pearl
455,Carnivine,71,Absorb,level-up,1,legends-arceus
455,Carnivine,185,Feint Attack,level-up,27,diamond-pearl
455,Carnivine,242,Crunch,level-up,25,legends-arceus
455,Carnivine,402,Seed Bomb,level-up,47,brilliant-diamond-shining-pearl
455,Carnivine,412,Energy Ball,level-up,43,legends-arceus
455,Carnivine,438,Power Whip,level-up,47,diamond-pearl
455,Carnivine,491,Acid Spray,level-up,6,legends-arceus
455,Carnivine,536,Leaf Tornado,level-up,31,black-white
456,Finneon,1,Pound,level-up,1,diamond-pearl
456,Finneon,16,Gust,level-up,6,legends-arceus
456,Finneon,55,Water Gun,level-up,6,diamond-pearl
456,Finneon,56,Hydro Pump,level-up,43,legends-arceus
456,Finneon,145,Bubble,level-up,1,legends-arceus
456,Finneon,250,Whirlpool,level-up,38,diamond-pearl
456,Finneon,318,Silver Wind,level-up,18,legends-arceus
456,Finneon,340,Bounce,level-up,45,diamond-pearl
456,Finneon,352,Water Pulse,level-up,11,legends-arceus
456,Finneon,369,U-turn,level-up,42,diamond-pearl
456,Finneon,403,Air Slash,level-up,25,legends-arceus
457,Lumineon,1,Pound,level-up,1,x-y
457,Lumineon,16,Gust,level-up,1,x-y
457,Lumineon,55,Water Gun,level-up,1,brilliant-diamond-shining-pearl
457,Lumineon,56,Hydro Pump,level-up,43,legends-arceus
457,Lumineon,145,Bubble,level-up,1,legends-arceus
457,Lumineon,250,Whirlpool,level-up,42,diamond-pearl
457,Lumineon,318,Silver Wind,level-up,18,legends-arceus
457,Lumineon,340,Bounce,level-up,53,diamond-pearl
457,Lumineon,352,Water Pulse,level-up,11,legends-arceus
457,Lumineon,369,U-turn,level-up,48,diamond-pearl
457,Lumineon,403,Air Slash,level-up,25,legends-arceus
458,Mantyke,17,Wing Attack,level-up,8,sword-shield
458,Mantyke,29,Headbutt,level-up,13,diamond-pearl
458,Mantyke,33,Tackle,level-up,1,diamond-pearl
458,Mantyke,36,Take Down,level-up,27,black-2-white-2
458,Mantyke,38,Double-Edge,level-up,47,legends-arceus
458,Mantyke,55,Water Gun,level-up,1,sword-shield
458,Mantyke,56,Hydro Pump,level-up,37,legends-arceus
458,Mantyke,61,Bubble Beam,level-up,7,black-2-white-2
458,Mantyke,145,Bubble,level-up,1,diamond-pearl
458,Mantyke,332,Aerial Ace,level-up,9,legends-arceus
458,Mantyke,340,Bounce,level-up,40,diamond-pearl
458,Mantyke,352,Water Pulse,level-up,12,sword-shield
458,Mantyke,403,Air Slash,level-up,21,legends-arceus
459,Snover,59,Blizzard,level-up,34,legends-arceus
459,Snover,75,Razor Leaf,level-up,5,diamond-pearl
459,Snover,181,Powder Snow,level-up,1,brilliant-diamond-shining-pearl
459,Snover,196,Icy Wind,level-up,9,diamond-pearl
459,Snover,412,Energy Ball,level-up,25,legends-arceus
459,Snover,420,Ice Shard,level-up,11,legends-arceus
459,Snover,452,Wood Hammer,level-up,36,diamond-pearl
459,Snover,556,Icicle Crash,level-up,18,legends-arceus
459,Snover,670,Leafage,level-up,5,sword-shield
460,Abomasnow,8,Ice Punch,level-up,0,sword-shield
460,Abomasnow,59,Blizzard,level-up,34,legends-arceus
460,Abomasnow,75,Razor Leaf,level-up,1,diamond-pearl
460,Abomasnow,181,Powder Snow,level-up,1,brilliant-diamond-shining-pearl
460,Abomasnow,196,Icy Wind,level-up,1,diamond-pearl
460,Abomasnow,412,Energy Ball,level-up,25,legends-arceus
460,Abomasnow,420,Ice Shard,level-up,11,legends-arceus
460,Abomasnow,452,Wood Hammer,level-up,36,diamond-pearl
460,Abomasnow,556,Icicle Crash,level-up,18,legends-arceus
460,Abomasnow,670,Leafage,level-up,1,sword-shield
461,Weavile,10,Scratch,level-up,1,brilliant-diamond-shining-pearl
461,Weavile,59,Blizzard,level-up,43,legends-arceus
461,Weavile,98,Quick Attack,level-up,1,diamond-pearl
461,Weavile,129,Swift,level-up,11,legends-arceus
461,Weavile,154,Fury Swipes,level-up,16,black-2-white-2
461,Weavile,163,Slash,level-up,1,brilliant-diamond-shining-pearl
461,Weavile,185,Feint Attack,level-up,10,black-2-white-2
461,Weavile,196,Icy Wind,level-up,14,black-2-white-2
461,Weavile,232,Metal Claw,level-up,18,sword-shield
461,Weavile,279,Revenge,level-up,1,brilliant-diamond-shining-pearl
461,Weavile,372,Assurance,level-up,1,scarlet-violet
461,Weavile,398,Poison Jab,level-up,25,legends-arceus
461,Weavile,399,Dark Pulse,level-up,47,black-2-white-2
461,Weavile,400,Night Slash,level-up,35,diamond-pearl
461,Weavile,420,Ice Shard,level-up,1,sword-shield
462,Magnezone,33,Tackle,level-up,1,sun-moon
462,Magnezone,84,Thunder Shock,level-up,1,sun-moon
462,Magnezone,85,Thunderbolt,level-up,34,legends-arceus
462,Magnezone,87,Thunder,level-up,43,legends-arceus
462,Magnezone,161,Tri Attack,level-up,1,brilliant-diamond-shining-pearl
462,Magnezone,192,Zap Cannon,level-up,1,sun-moon
462,Magnezone,209,Spark,level-up,18,legends-arceus
462,Magnezone,429,Mirror Shot,level-up,23,omega-ruby-alpha-sapphire
462,Magnezone,430,Flash Cannon,level-up,25,legends-arceus
462,Magnezone,435,Discharge,level-up,40,diamond-pearl
462,Magnezone,443,Magnet Bomb,level-up,1,sun-moon
463,Lickilicky,21,Slam,level-up,29,diamond-pearl
463,Lickilicky,23,Stomp,level-up,21,diamond-pearl
463,Lickilicky,33,Tackle,level-up,1,legends-arceus
463,Lickilicky,35,Wrap,level-up,17,diamond-pearl
463,Lickilicky,38,Double-Edge,level-up,25,legends-arceus
463,Lickilicky,122,Lick,level-up,1,x-y
463,Lickilicky,205,Rollout,level-up,1,sword-shield
463,Lickilicky,282,Knock Off,level-up,13,diamond-pearl
463,Lickilicky,416,Giga Impact,level-up,43,legends-arceus
463,Lickilicky,428,Zen Headbutt,level-up,18,legends-arceus
463,Lickilicky,438,Power Whip,level-up,1,x-y
463,Lickilicky,498,Chip Away,level-up,37,black-white
463,Lickilicky,523,Bulldoze,level-up,11,legends-arceus
464,Rhyperior,23,Stomp,level-up,1,x-y
464,Rhyperior,30,Horn Attack,level-up,1,x-y
464,Rhyperior,31,Fury Attack,level-up,1,x-y
464,Rhyperior,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
464,Rhyperior,36,Take Down,level-up,33,diamond-pearl
464,Rhyperior,38,Double-Edge,level-up,43,legends-arceus
464,Rhyperior,89,Earthquake,level-up,47,sword-shield
464,Rhyperior,157,Rock Slide,level-up,25,legends-arceus
464,Rhyperior,224,Megahorn,level-up,1,x-y
464,Rhyperior,249,Rock Smash,level-up,11,legends-arceus
464,Rhyperior,350,Rock Blast,level-up,23,black-white
464,Rhyperior,359,Hammer Arm,level-up,1,scarlet-violet
464,Rhyperior,398,Poison Jab,level-up,1,x-y
464,Rhyperior,416,Giga Impact,level-up,52,legends-arceus
464,Rhyperior,439,Rock Wrecker,level-up,1,sun-moon
464,Rhyperior,444,Stone Edge,level-up,41,omega-ruby-alpha-sapphire
464,Rhyperior,479,Smack Down,level-up,1,sword-shield
464,Rhyperior,498,Chip Away,level-up,25,omega-ruby-alpha-sapphire
464,Rhyperior,523,Bulldoze,level-up,1,sword-shield
464,Rhyperior,529,Drill Run,level-up,33,omega-ruby-alpha-sapphire
464,Rhyperior,667,High Horsepower,level-up,34,legends-arceus
465,Tangrowth,20,Bind,level-up,1,sword-shield
465,Tangrowth,21,Slam,level-up,40,sword-shield
465,Tangrowth,22,Vine Whip,level-up,7,black-2-white-2
465,Tangrowth,71,Absorb,level-up,1,sword-shield
465,Tangrowth,72,Mega Drain,level-up,12,sword-shield
465,Tangrowth,132,Constrict,level-up,1,x-y
465,Tangrowth,188,Sludge Bomb,level-up,52,legends-arceus
465,Tangrowth,202,Giga Drain,level-up,32,sword-shield
465,Tangrowth,246,Ancient Power,level-up,24,sword-shield
465,Tangrowth,282,Knock Off,level-up,27,black-2-white-2
465,Tangrowth,412,Energy Ball,level-up,25,legends-arceus
465,Tangrowth,438,Power Whip,level-up,48,sword-shield
465,Tangrowth,458,Double Hit,level-up,18,legends-arceus
465,Tangrowth,491,Acid Spray,level-up,15,legends-arceus
466,Electivire,7,Fire Punch,level-up,1,x-y
466,Electivire,9,Thunder Punch,level-up,25,legends-arceus
466,Electivire,84,Thunder Shock,level-up,1,x-y
466,Electivire,85,Thunderbolt,level-up,34,legends-arceus
466,Electivire,87,Thunder,level-up,43,legends-arceus
466,Electivire,98,Quick Attack,level-up,1,x-y
466,Electivire,129,Swift,level-up,12,black-2-white-2
466,Electivire,209,Spark,level-up,11,legends-arceus
466,Electivire,351,Shock Wave,level-up,15,black-2-white-2
466,Electivire,416,Giga Impact,level-up,62,black-2-white-2
466,Electivire,435,Discharge,level-up,34,sword-shield
466,Electivire,528,Wild Charge,level-up,1,brilliant-diamond-shining-pearl
467,Magmortar,7,Fire Punch,level-up,25,legends-arceus
467,Magmortar,9,Thunder Punch,level-up,1,diamond-pearl
467,Magmortar,33,Tackle,level-up,6,legends-arceus
467,Magmortar,52,Ember,level-up,1,diamond-pearl
467,Magmortar,53,Flamethrower,level-up,34,legends-arceus
467,Magmortar,63,Hyper Beam,level-up,62,black-2-white-2
467,Magmortar,83,Fire Spin,level-up,15,black-2-white-2
467,Magmortar,123,Smog,level-up,1,scarlet-violet
467,Magmortar,126,Fire Blast,level-up,43,legends-arceus
467,Magmortar,172,Flame Wheel,level-up,11,legends-arceus
467,Magmortar,185,Feint Attack,level-up,12,black-2-white-2
467,Magmortar,436,Lava Plume,level-up,34,sword-shield
467,Magmortar,481,Flame Burst,level-up,22,black-2-white-2
467,Magmortar,499,Clear Smog,level-up,12,sword-shield
468,Togekiss,1,Pound,level-up,1,sword-shield
468,Togekiss,33,Tackle,level-up,1,legends-arceus
